material_id,formula,bl_mean,bl_min,bl_max,bl_std,coord_num,bandwidth_W,uw_ratio,distortion,frac_octahedral,n_tm_sites,total_magnetization,num_magnetic_sites,is_magnetic,formation_energy_per_atom,energy_above_hull,nsites,volume_per_atom,density,nelements,band_gap,efermi,is_mott,is_mott_uw
mp-plt,Sc6FeTe2,2.6533813392983157,2.653381274983093,2.653381383529793,4.6533959913680625e-08,6.0,1.7044407351262847,3.1095243681836284,1.615931138446108e-08,1.0,1,2.0579611,1,1,-0.7170950092592571,0.0,9,22.135375482351147,4.840962295064368,3,0.0,6.01874507,0,1
mp-cjlpg,UGaFe,2.546809645119417,2.526954096671216,2.5567402196977183,1.7712972446742256e-06,4.0,1.2383297783282985,4.789598483980147,7.879742726286026e-09,0.3333333333333333,3,0.5604471,6,1,-0.197887293611109,0.0,9,16.448429587325567,12.235552546108114,3,0.0,8.75990662,0,1
mp-cjltx,TaFeB,2.5069160090525484,2.1383649501914026,2.6520012636966777,0.1540361825413261,11.5,3.714136000502858,1.0798026097089355,,0.0,6,2.0131237,3,1,-0.6173558788333331,0.0,9,10.846003271012382,12.636172837374914,3,0.0,6.79310488,0,1
mp-cjmks,Zr6Ga2Fe,2.5771468389279915,2.5771413648830968,2.5771496706097494,3.871505823721822e-06,6.0,1.8067701948454795,2.933411241296944,1.416047858708046e-06,1.0,1,0.445224399999999,4,1,-0.368473441666668,0.0,9,19.870872749609777,6.895488829658467,3,0.0,4.22197383,0,1
mp-cjmpp,FeNiP,2.5141818060192915,2.175623399493184,2.6540476576021357,0.15360310956359,11.5,3.692317116374705,1.5565596589820556,,0.0,6,3.5266479,6,1,-0.467166965992063,0.015153214771238,9,10.936431246543927,7.364639775057215,3,0.0,9.42369652,0,1
mp-cjmvx,NbFeB,2.5211242506082963,2.1465517581653226,2.6662762839155287,0.1554381382870214,11.5,3.673021725995421,1.091090450412856,,0.0,6,2.1153328,3,1,-0.53995210861111,0.0,9,11.035739533620982,8.003075363835253,3,0.0,6.30622192,0,1
mp-cjwsl,Hf6Ga2Fe,2.5575178326719645,2.557517758259388,2.557517869878253,5.261763748057328e-08,6.0,1.834610627249204,2.8888963801255003,1.9397082487414536e-08,1.0,1,0.001945299999999,0,0,-0.344043299444442,0.0,9,19.27781635491566,12.11885784001346,3,0.0,4.68241352,0,1
mp-qio,Zr6Al2Fe,2.5742055423151005,2.5741239971704775,2.5742754716812493,6.238229762552885e-05,6.0,1.810901401228704,2.926719255064869,2.111852719413104e-05,1.0,1,0.001902399999999,0,0,-0.302350854444447,0.009750137222219,9,20.11459178876066,6.02783352695606,3,0.0,4.7521618199999995,0,1
mp-qov,Sc6FeSb2,2.6762498643685557,2.676194990686091,2.6763040719485702,4.453472970887226e-05,6.0,1.6754363354589177,3.1633550543406836,1.3669297274148364e-05,1.0,1,0.772751499999999,4,1,-0.6234408488888891,0.0,9,22.30203231574072,4.70815869651839,3,0.0,5.57417003,0,1
mp-cqpwr,Zr6FeBi2,2.605982768947244,2.605937947204728,2.6060671638974284,5.856229572496313e-05,6.0,1.7670065816323453,2.999422896944677,2.116177003122812e-05,1.0,1,0.001444999999999,0,0,-0.312251914444445,0.0,9,22.110312360002816,8.521208003365865,3,0.0,5.49377798,0,1
mp-cqqfv,Hf6FeSb2,2.576042904439896,2.5760427873928973,2.576042962963396,8.276472675001685e-08,6.0,1.8083190691156352,2.930898695102509,3.0291161947722855e-08,1.0,1,1.3164775,1,1,-0.483004184444439,0.0,9,20.48489378571501,12.342129943487029,3,0.0,6.45995808,0,1
mp-cqrxf,Zr6FeSn2,2.6227957758413116,2.6223032040454095,2.6231073841661634,0.000352360847281,6.0,1.744425065896281,3.038250311587259,0.0001252027322496,1.0,1,1.504118399999999,1,1,-0.396134198888887,0.0,9,21.59263424365519,7.182820197358746,3,0.0,5.5975334,0,1
mp-crrgb,Hf6Al2Fe,2.550469441288642,2.5494917734163884,2.550958280707374,0.0006913155822332,6.0,1.8447651816156525,2.8729943804328744,0.000255552397904,1.0,1,0.0106775,0,0,-0.290239771111108,0.0,9,19.267900359004255,11.30653270449004,3,0.0,5.23131256,0,1
mp-crrxs,FePRh,2.4554389935458416,2.2569337572561743,2.6099527330660717,0.0917694415972799,4.5,1.4932779901078903,2.8136027945105906,,0.0,6,6.4008939,3,1,-0.460393460436506,0.139948155000002,9,12.927635991921854,8.12328330639149,3,0.0,7.92527684,0,1
mp-crsdw,FeAsRh,2.5413288249374326,2.3715500404751024,2.6908078790277856,0.0627730865815918,4.5,1.390553743359927,3.7175147428921655,,0.0,6,6.7253478,3,1,-0.171500873611111,0.145586554166666,9,14.341205112198349,9.018806248353988,3,0.0,7.10737741,0,1
mp-teo,Zr6FeSb2,2.6203937356269287,2.6201492390986942,2.620539665011546,0.000173963041491,6.0,1.7476245896119904,3.032687930522145,6.220350906575686e-05,1.0,1,1.7908404,1,1,-0.5634966222222201,0.0,9,21.4950290095815,7.267795999174672,3,0.0,5.87787843,0,1
mp-bgvn,HfFeGe,2.512548032217255,2.4829862137464302,2.5422326726032143,0.0294789574788695,4.0,1.2677703729168712,4.1805678400556205,,0.0,3,6.0008446,6,1,-0.543754382777777,0.0,9,15.688748986345407,10.83035110943065,3,0.0,6.4650222,0,1
mp-nwv,Zr6FeTe2,2.618224034128687,2.6182239483366203,2.61822407746043,6.066519532232538e-08,6.0,1.7505222518945525,3.0276678826926786,2.1844849960825265e-08,1.0,1,0.8190556,4,1,-0.622619307037035,0.0,9,21.31369847174973,7.430737418423143,3,0.0,6.49639647,0,1
mp-odh,ScFeGe,2.570085853457695,2.487460803659004,2.617552960125047,0.0586016315205227,6.0,1.8196078438040149,2.9127155163706537,0.0214184259832971,1.0,3,8.1609723,3,1,-0.554730274444444,0.0,9,16.489769802279472,5.821900761827092,3,0.0,5.87106871,0,1
mp-bllm,Fe(PO3)3,2.034167690031708,2.002234891821189,2.0959368983276305,0.0300699719127591,6.0,2.901924228269764,1.826374358216809,0.0108408804928259,1.0,4,20.0004338,4,1,-2.463733169917582,0.015117229102549,52,12.261297285024296,3.049877356585273,3,2.8462,0.92753114,0,1
mp-bosg,NaFeCl4,2.202853183621184,2.191788715506964,2.2131735761148557,0.0080919574145169,4.0,1.6486803842326907,3.214692217295145,,0.0,4,19.9999993,4,1,-1.530814481896551,0.0,24,25.905504025433544,2.3572376739501593,3,0.2252,-0.12894212,0,1
mp-bjoyd,FeHO2,2.0608298736918886,1.9925392847710088,2.1466281655188153,0.0682742792484591,6.0,2.8348061014289083,1.8696164077424868,0.0327686525001636,1.0,4,0.000417,4,1,-1.155369957812499,0.393749550625,16,9.039455930838397,4.080494073267239,3,0.0,1.62260561,0,1
mp-bsdow,Li2FeF5,1.905984911871314,1.8944353961578644,1.920435540232342,0.0105115324119569,5.0,2.752964488750984,1.9251973723804197,,0.0,4,20.0003469,4,1,-2.8344528295833333,0.093561742013878,32,12.764421834316634,2.6785619888454,3,3.728399999999999,-2.59617486,0,1
mp-bsfui,LiFeF4,1.9959926430941408,1.8750779198808225,2.1450765377353775,0.0987857931067252,6.0,3.034132792151796,1.746792366408347,0.042075444268068,1.0,4,20.0027387,4,1,-2.758354505555555,0.076579213981465,24,12.188477321500612,3.151186193092755,3,3.4049,-1.56348531,0,1
mp-cqxbo,Li2FeN,1.872662,1.872662,1.872662,0.0,2.0,1.1406205598857977,4.6465934302733,,0.0,1,2.9995591999999993,1,1,-0.311405092916666,0.097707251666665,4,10.779240969284352,3.224788286048393,3,0.0,2.58681578,0,1
mp-cpsae,Zr5FeSb3,2.649384730905198,2.6493847267856836,2.649384732964956,2.912936643304495e-09,6.0,1.709586926255422,2.5152274704267104,1.0365965247806206e-09,1.0,2,3.0075354,2,1,-0.6834452416666661,0.0,18,20.98903282687345,7.711432523912211,3,0.0,7.08314053,0,1
mp-zaq,Ca6FeN5,1.791790420612331,1.7917551713046702,1.791813546971115,1.0566213167059964e-05,3.0,1.8688602624840525,2.8359530716671593,,0.0,2,6.0000001,2,1,-0.9319473533333332,0.0,24,17.062852861508265,2.971038313950915,3,0.0,3.96416203,0,1
mp-bream,Na2FeO3,1.9204854055627252,1.920118845632681,1.9208948897403135,0.0002450581786759,6.0,3.2535631878736613,1.6289832711785768,0.0001133254723818,1.0,4,8.0000108,4,1,-1.5857341837931012,0.065903719166667,24,10.101174496783342,4.104910614158495,3,0.0,2.03279054,0,1
mp-cgiga,FeNiGe,2.5935579586883213,2.3531698793819,2.6632550236644748,0.0968495693090032,12.5,3.722389163850551,1.3988707724012412,,0.0,4,2.931776799999999,4,1,-0.064526098333332,0.177231162638888,6,11.96198759168477,8.661243048486416,3,0.0,8.194933990000001,0,1
mp-cgihn,FeNiSn,2.567772506628492,2.475103974702461,2.6074865000000003,0.0324263398328406,3.5,1.0780268270817956,6.481708654491062,,0.0,4,4.7747416,4,1,0.01543961,0.175863592976189,6,13.833768043805708,9.332672515433984,3,0.0,9.22353256,0,1
mp-cgiix,FeCoGe,2.599506411677592,2.3500627414598374,2.6664741708926107,0.0935990165897477,12.5,3.7048307425574087,1.024400403418,,0.0,4,5.4064469,4,1,-0.105109596666666,0.068287107083333,6,12.05164306985999,8.607823093363825,3,0.0,7.02717116,0,1
mp-cgilw,FeCoSn,2.5626673779726836,2.482954573573418,2.5968290000000005,0.0278928476140236,3.5,1.079774030093864,5.527346817754541,,0.0,4,6.3050876,4,1,0.119721298333333,0.183641082222221,6,13.864759972567002,9.321384338292653,3,0.0,8.42693447,0,1
mp-cjlkp,CsFeBr3,2.469313670074116,2.4693135332576803,2.4693137384823367,9.674382948688613e-08,6.0,1.9680164522254349,2.1849410837686625,3.6937776785065934e-08,1.0,2,7.9999822,2,1,-1.245290631931034,0.121249258,10,30.90984456395667,4.603573068632081,3,0.0,2.56566078,0,1
mp-ckkuu,FeCoO2,1.9189893417523776,1.8436475571539883,1.9943319300649864,5.683117837319592e-07,4.0,2.0969416696337464,2.1232098023319934,5.373325193053891e-07,0.5,4,14.00113,8,1,-1.0375637825,0.3473260996875,8,10.941036902329127,5.5691461524951045,3,0.0,2.9031271800000003,0,1
mp-cpwhf,BaFeO3,1.9358142589191607,1.860955908990962,2.0352008044492536,0.0167981423100529,6.0,3.215610933339109,1.656702991818398,0.0089014139458906,1.0,6,20.0075123,6,1,-2.150281130333332,0.0,30,12.591433895777774,6.361031509429975,3,0.0,2.22136317,0,1
mp-cpxfq,Nb2FeSe4,2.5972921972819933,2.571802879596192,2.649051052148274,0.001068991095217,4.0,1.1752094098711836,2.4376894758398135,0.0007717502245418,0.5,12,9.8950499,4,1,-0.8349792713392851,0.166633468928564,28,20.227160539801528,6.538215980865175,3,0.0,4.55823272,0,1
mp-cpxqc,Hf9FeMo4,2.5550004658377894,2.5544037674758413,2.556193862561685,0.0008438589161123,6.0,1.8382281854000475,2.88321114978801,0.0003113885208899,1.0,2,0.0016667,0,0,-0.142253835357142,0.0,28,19.57894365459241,12.394831254460192,3,0.0,5.45411925,0,1
mp-cpxte,Nb4FeSe8,2.6114436720729035,2.5628693589313984,2.6489052925939323,0.0199953162868086,6.0,1.7603723480003517,2.92016010466636,0.0071774511413047,1.0,10,6.2329408,2,1,-1.078659874134613,0.0,26,20.98549964545683,6.446798780782316,3,0.0,4.30145786,0,1
mp-cpxva,Nb4FeS8,2.487906579113376,2.4481211965753076,2.517351961385359,0.0173713693791884,6.0,1.9395514334074673,2.647966941634488,0.0065590519242404,1.0,10,8.1547762,2,1,-1.323789466923077,0.0,26,18.27705501156103,4.78023897649733,3,0.0,5.91229421,0,1
mp-cpyaq,Zr9FeMo4,2.589573360874817,2.5895694081915734,2.5895753372164423,2.794969120775539e-06,6.0,1.7894715925286704,2.9617681678370005,1.0175893055917608e-06,1.0,2,0.0174509,0,0,-0.090391663214286,0.000597105357142,28,20.313127900280897,7.360864043027534,3,0.0,5.00937681,0,1
mp-cpyoy,Hf9FeRe4,2.536868321111336,2.536835311902494,2.536934339529018,4.668207082605727e-05,6.0,1.8645987808388809,2.842434551853314,1.7349059108983153e-05,1.0,2,0.0383733,0,0,-0.306670283928568,0.0,28,18.95501637192746,15.062184518562136,3,0.0,5.31608047,0,1
mp-cpyxr,Hf9FeW4,2.564135308614925,2.5636818192045165,2.564362053320137,0.0003206654372951,6.0,1.82515346961494,2.903865394463602,0.0001179057410071,1.0,2,0.0186857,0,0,-0.111198202499997,0.001988943660716,28,19.81769821802481,14.349847907106062,3,0.0,5.04347208,0,1
mp-cqqnu,InFeNi,2.601540082225291,2.526102301688458,2.6338695000000003,0.026396859111169,3.5,1.0467264308245103,6.639639915961302,,0.0,4,5.7829398,4,1,0.118983802777777,0.232989918333332,6,14.55551593884448,8.721899976497184,3,0.0,8.15335748,0,1
mp-cqqnx,InFeNi,2.5959085546717033,2.5445670621225185,2.6179110000000003,0.0179649214328629,3.5,1.0469793106938328,7.066034705027864,,0.0,4,5.0295427,4,1,0.293353284444445,0.407359399999999,6,14.679597557638962,8.648176738254584,3,0.0,7.9444052,0,1
mp-cqqvu,FeNiGe,2.6060215508403295,2.349159677164341,2.6708707534200684,0.0913299129475117,12.5,3.686111091445599,1.4545372726928876,,0.0,4,4.6425217,4,1,-0.155444538333333,0.086312722638886,6,12.147041735607464,8.52929331516611,3,0.0,7.84451223,0,1
mp-cqqwe,RbFeCl3,2.323815053990069,2.323815007137463,2.3238150774163726,3.3129795535634007e-08,6.0,2.2221743199005637,1.9350417118457264,1.3441289474595837e-08,1.0,2,8.0,2,1,-1.515771785499999,0.103099928999999,10,24.776650425325688,3.319808711307963,3,0.360199999999999,3.02655575,0,1
mp-cqrhn,FeCoSn,2.571446686908767,2.5338031507378367,2.5875785,0.0131715703124648,3.5,1.0646878156987771,4.508462930379555,,0.0,4,6.4096652,4,1,0.284790936666667,0.348710720555555,6,14.387018895179354,8.983011519208945,3,0.0,8.33234408,0,1
mp-cqrmb,FeCoGe,2.5927121268549858,2.353660773020069,2.66281639995181,0.0973646716280224,12.5,3.724925203177916,1.0405584658131468,,0.0,4,4.0732198,4,1,0.043677213333334,0.217073917083333,6,11.949092715046538,8.681697765980962,3,0.0,7.1204437,0,1
